ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,115,258,0,1,1747937577,1747937696,118,1747937577,867,0,2,0,865,867,0,0,0,0,0,0,36,0,0,1,16551,4294933729,417,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,89,276,0,1,1747937577,1747937670,92,1747937577,215,0,0,0,215,215,0,0,0,0,0,0,0,0,0,3,717,805286435,134,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,66,281,0,1,1747937577,1747937686,108,1747937577,3673,216,36,0,3421,3673,0,0,0,0,0,567,0,0,0,1,26,4294919286,3272,0,0,0,0,7,10,243,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,27,0,3,0,24,27,0,0,0,0,0,0,0,0,0,1,432,4294915356,0,0,0,0,0,0,8,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,117,290,0,1,1747937578,1747937696,117,1747937578,16564,4,1,0,16559,16562,0,0,1618,0,0,0,0,0,0,0,0,0,8461,0,0,0,0,0,12,293,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,90,255,0,1,1747937580,1747937693,113,1747937580,1222,18,10,0,1194,1206,0,0,0,0,0,870,0,0,0,1,710,4294957167,800,0,0,0,0,2,10,400,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,3225,4294914055,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,92,250,0,1,1747937580,1747937673,93,1747937580,74137,1088,41,4,73004,73439,0,0,23509,0,0,0,0,0,0,2,64258,4294948414,48326,0,0,0,0,1,13,205,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,89,281,0,1,1747937580,1747937670,89,1747937580,703,52,13,0,638,703,0,0,100,0,0,0,0,0,0,2,880,1073690526,471,0,0,0,0,10,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,89,266,0,1,1747937580,1747937692,111,1747937580,324,0,0,0,324,324,0,0,0,0,0,0,0,0,0,1,379,4294957451,202,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,80,255,0,1,1747937581,1747937696,115,1747937581,239,0,0,0,239,239,0,0,0,0,0,0,0,0,0,4,10436,603966540,150,0,0,0,0,0,8,0,0,0
2620,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937581,1747937644,63,1747937581,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3424,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937581,1747937644,63,1747937581,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,114,255,0,1,1747937581,1747937695,114,1747937581,700,0,0,0,700,700,0,0,0,0,0,0,0,0,0,4,1441,603951738,368,0,0,0,0,0,11,0,0,0
6040,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5076,\Device\HarddiskVolume5\new\ransomware_high_confidence\babuk\6015d5535840e9ac9058c659f9ff661deb4838f2b93e74d2c0dcb126fae21322.exe,0,331,0,1,1747937581,1747937644,63,1747937581,9945,10,11,0,9924,9943,0,0,2754,0,0,4,5,0,12,2,9281,1073706579,0,0,0,0,0,0,12,304,0,0
3172,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,58,0,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5476,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
1444,\Device\HarddiskVolume3\Windows\System32\vssadmin.exe,0,283,0,1,1747937581,1747937581,0,1747937581,218,0,0,0,218,218,0,0,123,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,80,281,0,1,1747937581,1747937693,111,1747937581,2259,42,1,0,2216,2259,0,0,1311,0,0,0,0,0,54,4,1429,603952691,1650,0,0,0,0,1,12,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,111,281,0,1,1747937581,1747937693,111,1747937581,1632,52,15,0,1565,1624,0,0,249,0,0,52,12,0,12,2,112,1073713476,864,0,0,0,0,4,16,280,0,0
6116,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,0,266,0,1,1747937581,1747937581,0,1747937581,516,10,0,0,506,511,0,0,269,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0
2152,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,149,0,0,0,149,149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1540,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,372,0,0,0,372,372,0,0,145,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0
2720,\Device\HarddiskVolume3\Windows\System32\dllhost.exe,0,281,0,1,1747937581,1747937587,5,1747937581,493,0,0,0,493,493,0,0,365,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,0,0
3012,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937649,67,1747937581,222,24,1,0,197,198,0,0,72,0,0,0,0,0,1,1,46,4294899893,0,0,0,0,0,13,10,0,0,0
3400,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937582,0,1747937581,354,2,0,0,352,354,0,0,245,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0
5404,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937582,0,1747937581,766,0,0,0,766,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3452,\Device\HarddiskVolume3\Windows\System32\svchost.exe,102,281,0,1,1747937581,1747937684,102,1747937581,16119,5083,0,0,11036,16079,0,0,517,0,0,0,0,0,0,4,4245,603963005,9470,0,0,0,0,46,9,0,0,0
2688,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,100,291,0,1,1747937581,1747937684,102,1747937581,858,28,8,5,817,845,0,0,453,0,0,0,0,0,6,1,932,4294905407,480,0,0,0,0,4,8,324,0,0
