ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,89,258,0,1,1747937577,1747937666,89,1747937577,994,0,2,0,992,994,0,0,0,0,0,0,36,0,0,2,1101,1073728008,606,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,72,276,0,1,1747937577,1747937671,94,1747937577,480,0,0,0,480,480,0,0,0,0,0,0,0,0,0,1,340,4294940503,333,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,94,290,0,1,1747937577,1747937672,94,1747937577,16550,52,1,0,16497,16529,5,0,1483,0,0,0,0,0,0,0,0,0,10531,0,0,0,0,0,16,293,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,89,281,0,1,1747937577,1747937672,95,1747937577,3755,222,38,0,3495,3755,0,0,0,0,0,567,0,0,0,3,25317,805290827,2494,0,0,0,0,7,10,213,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,70,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,91,255,0,1,1747937580,1747937671,91,1747937580,1251,29,10,0,1212,1231,0,0,0,0,0,754,0,0,0,0,0,0,791,0,0,0,0,3,10,400,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,2341,4294919445,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,89,250,0,1,1747937580,1747937670,90,1747937580,52432,718,32,4,51678,51974,0,0,15477,0,0,0,0,0,0,3,69994,1073718816,35325,0,0,0,0,1,13,229,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,91,281,0,1,1747937580,1747937671,91,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,3200,1073692970,395,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,91,266,0,1,1747937580,1747937671,91,1747937580,321,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0,0,0,9,0,0,0
