ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,117,258,0,1,1747937577,1747937695,117,1747937577,885,0,2,0,883,885,0,0,0,0,0,0,24,0,0,3,1264,805282868,410,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,115,276,0,1,1747937577,1747937698,121,1747937577,242,0,0,0,242,242,0,0,0,0,0,0,0,0,0,2,253,1073716984,104,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,121,290,0,1,1747937577,1747937698,121,1747937577,15110,6,1,0,15103,15107,0,0,1460,0,0,0,0,0,0,1,56,4294953034,7487,0,0,0,0,0,12,293,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,115,281,0,1,1747937577,1747937695,117,1747937577,3338,187,25,0,3126,3338,0,0,0,0,0,433,0,0,0,4,2035,603948292,1721,0,0,0,0,6,10,180,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,12,0,3,0,9,12,0,0,0,0,0,0,0,0,0,1,10557,4294936772,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,118,255,0,1,1747937580,1747937698,118,1747937580,1318,29,10,0,1279,1298,0,0,0,0,0,744,0,0,0,1,4889,4294964708,661,0,0,0,0,3,10,401,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,174,4294907826,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,116,250,0,1,1747937580,1747937697,117,1747937580,54130,839,39,4,53248,53559,0,0,16525,0,0,0,0,0,0,2,2510,1073728013,27982,0,0,0,0,1,13,216,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,117,281,0,1,1747937580,1747937698,117,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,2803,1073685318,307,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,117,266,0,1,1747937580,1747937698,117,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,1,263,4294948150,153,0,0,0,0,0,9,0,0,0
