ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,150,258,0,1,1747937577,1747937729,152,1747937577,1181,0,10,0,1171,1181,0,0,0,0,0,0,48,0,0,2,1907,1073726792,440,0,0,0,0,0,9,125,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,149,276,0,1,1747937577,1747937729,152,1747937577,223,0,0,0,223,223,0,0,0,0,0,0,0,0,0,2,251,1073685348,80,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,151,290,0,1,1747937577,1747937728,151,1747937577,17876,0,0,0,17876,17876,0,0,556,0,0,0,0,0,0,0,0,0,7072,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,149,281,0,1,1747937577,1747937729,152,1747937577,3370,190,19,0,3161,3370,0,0,0,0,0,433,0,0,0,3,866,805258388,1328,0,0,0,0,6,10,178,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,149,255,0,1,1747937580,1747937729,149,1747937580,1473,29,11,0,1433,1453,0,0,0,0,0,957,0,0,0,1,198,4294957024,563,0,0,0,0,2,10,438,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937724,144,1747937580,51,3,6,0,42,51,0,0,0,0,0,0,0,0,0,3,2113,805262165,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,147,250,0,1,1747937580,1747937728,147,1747937580,30736,538,169,0,30029,30453,0,0,10091,0,0,0,0,0,0,5,432,452963142,12530,0,0,0,0,2,13,507,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,149,281,0,1,1747937580,1747937729,149,1747937580,760,52,14,0,694,760,0,0,150,0,0,0,0,0,0,3,600,805257694,281,0,0,0,0,9,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,149,266,0,1,1747937580,1747937729,149,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,1,43,4294914322,120,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,143,255,0,1,1747937580,1747937729,148,1747937580,243,0,0,0,243,243,0,0,0,0,0,0,0,0,0,2,229,1073688189,83,0,0,0,0,0,8,0,0,0
2620,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937726,145,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3424,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937726,145,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,148,255,0,1,1747937580,1747937729,148,1747937580,544,0,0,0,544,544,0,0,0,0,0,0,0,0,0,2,135,1073678686,202,0,0,0,0,0,11,0,0,0
6040,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937581,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5076,\Device\HarddiskVolume5\new\ransomware_high_confidence\blackmatter\9cf9441554ac727f9d191ad9de1dc101867ffe5264699cafcf2734a4b89d5d6a.exe,0,327,0,1,1747937581,1747937726,145,1747937581,2343,32,12,0,2299,2326,0,0,605,0,0,3,4,0,8,1,63,4294822783,0,0,0,0,0,1,11,119,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,147,281,0,1,1747937581,1747937729,147,1747937581,1640,6,1,0,1633,1640,0,0,1253,0,0,0,0,0,62,3,7784,805292969,653,0,0,0,0,0,12,0,0,0
3452,\Device\HarddiskVolume3\Windows\System32\svchost.exe,146,281,0,1,1747937581,1747937727,146,1747937581,17512,5502,0,0,12010,17467,0,0,631,0,0,0,0,0,0,3,231,805272295,7191,0,0,0,0,45,9,0,0,0
2808,\Device\HarddiskVolume3\Windows\System32\svchost.exe,145,281,0,1,1747937581,1747937729,147,1747937581,354,11,0,0,343,354,0,0,0,0,0,0,0,0,0,6,57469,452964460,124,0,0,0,0,3,9,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,145,281,0,1,1747937581,1747937726,145,1747937581,1214,26,13,1,1174,1210,0,0,319,0,0,0,0,0,14,3,410,805257325,496,0,0,0,0,3,16,251,0,0
2128,\Device\HarddiskVolume3\Windows\System32\svchost.exe,145,281,0,1,1747937581,1747937726,145,1747937581,1949,16,0,0,1933,1941,0,0,0,0,0,0,0,0,0,4,9106,603959303,786,0,0,0,0,0,9,0,0,0
4652,\Device\HarddiskVolume3\Windows\System32\wbem\WmiPrvSE.exe,0,291,0,1,1747937581,1747937652,71,1747937581,668,13,2,1,652,667,0,0,440,0,0,0,0,0,6,2,172,1073705949,0,0,0,0,0,2,8,298,0,0
6704,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,0,266,0,1,1747937581,1747937581,0,1747937581,520,10,0,0,510,515,0,0,269,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0
2152,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,149,0,0,0,149,149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
7484,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,372,0,0,0,372,372,0,0,145,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0
2036,\Device\HarddiskVolume3\Windows\System32\svchost.exe,145,281,0,1,1747937581,1747937727,145,1747937581,436,1,2,0,433,436,0,0,0,0,0,0,0,0,0,3,564,805259892,165,0,0,0,0,0,11,125,0,0
5372,\Device\HarddiskVolume3\Windows\System32\SearchIndexer.exe,5,294,0,1,1747937582,1747937729,147,1747937582,360,1,11,0,348,359,0,0,100,0,0,0,0,0,0,2,561,1073727141,3600,0,0,0,0,1,9,220,0,0
