ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,119,258,0,1,1747937577,1747937698,121,1747937577,1346,0,2,0,1344,1346,0,0,0,0,0,0,36,0,0,0,0,0,655,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,66,276,0,1,1747937577,1747937687,110,1747937577,269,0,0,0,269,269,0,0,0,0,0,0,0,0,0,2,12445,1073721551,181,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,107,281,0,1,1747937577,1747937696,119,1747937577,5023,221,44,0,4758,5023,0,0,0,0,0,600,0,0,0,4,955,603949111,2803,0,0,0,0,5,10,243,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,120,290,0,1,1747937577,1747937698,120,1747937577,17025,0,0,0,17025,17025,0,0,1610,0,0,0,0,0,0,0,0,0,8500,0,0,0,0,0,13,0,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,27,0,3,0,24,27,0,0,0,0,0,0,0,0,0,2,131896,4294912021,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,109,255,0,1,1747937580,1747937699,119,1747937580,1304,29,10,0,1265,1284,0,0,0,0,0,809,0,0,0,0,0,0,715,0,0,0,0,3,10,398,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,365,4294909350,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,109,250,0,1,1747937580,1747937695,115,1747937580,87228,1479,34,6,85709,86320,0,0,18212,0,0,0,0,0,0,2,377,1073702859,48000,0,0,0,0,1,13,222,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,106,281,0,1,1747937580,1747937687,106,1747937580,757,52,13,0,692,757,0,0,150,0,0,0,0,0,0,2,4002,1073687378,396,0,0,0,0,9,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,106,266,0,1,1747937580,1747937699,118,1747937580,333,0,0,0,333,333,0,0,0,0,0,0,0,0,0,1,27,4294954847,169,0,0,0,0,0,9,0,0,0
