ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,83,258,0,1,1747937577,1747937660,83,1747937577,1302,0,2,0,1300,1302,0,0,0,0,0,0,36,0,0,0,0,0,939,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,78,276,0,1,1747937577,1747937664,87,1747937577,458,0,0,0,458,458,0,0,0,0,0,0,0,0,0,2,2177,1073703226,307,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,87,290,0,1,1747937577,1747937665,87,1747937577,15929,49,1,0,15879,15908,5,0,1683,0,0,0,0,0,0,0,0,0,10965,0,0,0,0,0,16,293,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,81,281,0,1,1747937577,1747937665,87,1747937577,3755,222,38,0,3495,3755,0,0,0,0,0,567,0,0,0,1,160,4294914862,2740,0,0,0,0,7,10,191,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,84,255,0,1,1747937580,1747937664,84,1747937580,1263,29,10,0,1224,1243,0,0,0,0,0,762,0,0,0,0,0,0,857,0,0,0,0,3,10,400,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,522,4294909769,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,82,250,0,1,1747937580,1747937663,83,1747937580,91525,967,35,4,90519,90986,0,0,23768,0,0,0,0,0,0,1,250,4294936469,66951,0,0,0,0,1,13,215,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,84,281,0,1,1747937580,1747937664,84,1747937580,703,52,13,0,638,703,0,0,100,0,0,0,0,0,0,2,3006,1073694681,500,0,0,0,0,10,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,84,266,0,1,1747937580,1747937664,84,1747937580,315,0,0,0,315,315,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,9,0,0,0
