ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,122,258,0,1,1747937577,1747937700,122,1747937577,1027,0,2,0,1025,1027,0,0,0,0,0,0,36,0,0,1,307,4294951037,491,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,122,276,0,1,1747937577,1747937702,125,1747937577,224,0,0,0,224,224,0,0,0,0,0,0,0,0,0,2,2292,1073704496,98,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,120,281,0,1,1747937577,1747937703,125,1747937577,3717,219,37,0,3461,3717,0,0,0,0,0,567,0,0,0,3,223,805269312,1850,0,0,0,0,7,10,195,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,126,290,0,1,1747937577,1747937703,126,1747937577,17119,7,1,0,17111,17117,0,0,1751,0,0,0,0,0,0,0,0,0,8142,0,0,0,0,0,12,293,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,27,0,3,0,24,27,0,0,0,0,0,0,0,0,0,1,5366,4294942103,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,122,255,0,1,1747937580,1747937702,122,1747937580,1355,29,10,0,1316,1335,0,0,0,0,0,856,0,0,0,1,4278,4294956961,639,0,0,0,0,3,10,399,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937700,119,1747937580,51,3,6,0,42,51,0,0,0,0,0,0,0,0,0,2,597,1073686191,0,0,0,0,0,0,8,287,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,120,250,0,1,1747937580,1747937701,121,1747937580,62064,812,40,4,61208,61540,0,0,17127,0,0,0,0,0,0,3,1589,805282409,31000,0,0,0,0,1,13,265,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,122,281,0,1,1747937580,1747937702,122,1747937580,757,52,13,0,692,757,0,0,150,0,0,0,0,0,0,2,616,1073682563,344,0,0,0,0,9,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,122,266,0,1,1747937580,1747937702,122,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,114,255,0,1,1747937580,1747937702,121,1747937580,253,0,0,0,253,253,0,0,0,0,0,0,0,0,0,2,598,1073713180,105,0,0,0,0,0,8,0,0,0
2620,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937698,117,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3424,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937698,117,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,122,255,0,1,1747937580,1747937703,122,1747937580,656,0,0,0,656,656,0,0,0,0,0,0,0,0,0,4,7988,603959529,295,0,0,0,0,0,11,0,0,0
