ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,141,258,0,1,1747937577,1747937718,141,1747937577,1814,0,3,0,1811,1814,0,0,0,0,0,0,72,0,0,2,1812,1073730100,765,0,0,0,0,0,9,125,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,86,276,0,1,1747937577,1747937706,129,1747937577,264,0,0,0,264,264,0,0,0,0,0,0,0,0,0,2,41,1073725315,139,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,144,290,0,1,1747937577,1747937721,144,1747937577,33793,258,0,0,33535,33685,59,0,1331,0,0,0,0,0,0,0,0,0,14041,0,0,0,0,0,16,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,86,281,0,1,1747937577,1747937681,103,1747937577,4309,286,76,0,3947,4309,0,0,0,0,0,639,0,0,0,4,432,603964405,3000,0,0,0,0,9,10,212,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,128,255,0,1,1747937580,1747937720,140,1747937580,1396,29,12,0,1355,1376,0,0,0,0,0,881,0,0,0,0,0,0,609,0,0,0,0,3,10,469,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937700,120,1747937580,55,3,6,0,46,55,0,0,0,0,0,0,0,0,0,2,6536,1073691943,0,0,0,0,0,0,8,287,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,138,250,0,1,1747937580,1747937722,141,1747937580,33574,623,171,0,32780,33218,0,0,10214,0,0,0,0,0,0,4,580,603965212,14565,0,0,0,0,2,13,418,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,100,281,0,1,1747937580,1747937705,125,1747937580,652,52,14,0,586,652,0,0,50,0,0,0,0,0,0,3,749,805265765,360,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,100,266,0,1,1747937580,1747937720,140,1747937580,345,0,0,0,345,345,0,0,0,0,0,0,0,0,0,1,851,4294958299,180,0,0,0,0,0,9,0,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,80,255,0,1,1747937580,1747937706,125,1747937580,287,0,0,0,287,287,0,0,0,0,0,0,0,0,0,5,2084,452966151,150,0,0,0,0,0,8,0,0,0
2620,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937663,83,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3424,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937663,83,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,121,255,0,1,1747937580,1747937702,121,1747937580,641,0,0,0,641,641,0,0,0,0,0,0,0,0,0,3,1914,805281617,297,0,0,0,0,0,11,0,0,0
6040,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5076,\Device\HarddiskVolume5\new\ransomware_high_confidence\phobos\d71748408052ff7047bdf2d6d29ecbca0be93522f8a03d00b405841ba818794d.exe,65,327,0,1,1747937580,1747937663,82,1747937580,444,0,2,0,442,444,3,0,0,0,0,0,6,0,3,6,14037,339733235,369,0,0,0,0,0,9,365,0,0
8148,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937581,0,1747937580,220,0,0,0,220,220,0,0,0,0,0,0,34,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0
3172,\Device\HarddiskVolume5\new\ransomware_high_confidence\phobos\d71748408052ff7047bdf2d6d29ecbca0be93522f8a03d00b405841ba818794d.exe,0,327,0,1,1747937581,1747937581,0,1747937581,64,0,0,0,64,64,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
5172,\Device\HarddiskVolume3\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,0,311,0,1,1747937584,1747937706,122,1747937584,38,0,16,0,22,38,0,0,0,0,0,0,0,0,0,1,320,4294846387,0,0,0,0,0,0,8,565,0,0
4732,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937586,1747937601,15,1747937586,135,4,1,0,130,131,0,0,0,0,0,0,0,0,3,1,46,4294954176,0,0,0,0,0,4,9,0,0,0
1256,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937586,1747937601,15,1747937586,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,1,19020,4294953086,0,0,0,0,0,0,9,0,0,0
1696,\Device\HarddiskVolume3\Windows\System32\svchost.exe,129,281,0,1,1747937586,1747937715,129,1747937586,120,0,1,0,119,120,0,0,12,0,0,0,0,0,0,3,5976,805258274,46,0,0,0,0,1,8,0,0,0
7044,\Device\HarddiskVolume3\Windows\System32\vssadmin.exe,0,283,0,1,1747937586,1747937586,0,1747937586,218,0,0,0,218,218,0,0,123,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,0,0
2128,\Device\HarddiskVolume3\Windows\System32\svchost.exe,135,281,0,1,1747937586,1747937721,135,1747937586,2703,10,0,0,2693,2698,0,0,0,0,0,0,0,0,0,5,30458,603961031,1200,0,0,0,0,0,9,0,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,132,281,0,1,1747937586,1747937718,132,1747937586,2177,6,1,0,2170,2177,0,0,1545,0,0,0,0,0,80,3,466,805289850,954,0,0,0,0,0,12,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,77,281,0,1,1747937586,1747937664,77,1747937586,1290,26,13,1,1250,1286,0,0,409,0,0,0,0,0,30,3,327,805288484,935,0,0,0,0,2,16,251,0,0
5428,\Device\HarddiskVolume3\Windows\System32\VSSVC.exe,0,266,0,1,1747937586,1747937586,0,1747937586,516,10,0,0,506,511,0,0,269,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,9,0,0,0
2152,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937586,1747937586,0,1747937586,149,0,0,0,149,149,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
5568,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937586,1747937586,0,1747937586,372,0,0,0,372,372,0,0,145,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0
