ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,73,258,0,1,1747937576,1747937650,73,1747937576,534,0,2,0,532,534,0,0,0,0,0,0,36,0,0,0,0,0,410,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,19,276,0,1,1747937576,1747937648,72,1747937576,152,0,0,0,152,152,0,0,0,0,0,0,0,0,0,1,269,4294920442,315,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,9,281,0,1,1747937577,1747937649,72,1747937577,3696,215,42,0,3439,3696,0,0,0,0,0,600,0,0,0,2,2154,1073719108,24000,0,0,0,0,7,10,277,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,72,290,0,1,1747937577,1747937650,72,1747937577,9290,3,0,0,9287,9290,0,0,437,0,0,0,0,0,0,0,0,0,7666,0,0,0,0,0,12,0,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,21,4294896246,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,68,255,0,1,1747937579,1747937650,70,1747937579,913,16,10,0,887,897,0,0,0,0,0,638,0,0,0,0,0,0,794,0,0,0,0,2,9,399,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,68,281,0,1,1747937579,1747937648,69,1747937579,595,52,13,0,530,595,0,0,0,0,0,0,0,0,0,1,518,4294905839,441,0,0,0,0,13,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,68,266,0,1,1747937579,1747937648,68,1747937579,306,0,0,0,306,306,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,9,0,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,577,4294911478,0,0,0,0,0,0,8,300,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,64,255,0,1,1747937580,1747937650,70,1747937580,351,0,0,0,351,351,0,0,0,0,0,0,0,0,0,1,65,4294918869,281,0,0,0,0,0,11,0,0,0
2820,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937593,12,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,1,283,4294954678,0,0,0,0,0,0,9,0,0,0
3484,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937593,12,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,1,30,4294954328,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,70,255,0,1,1747937580,1747937650,70,1747937580,719,0,0,0,719,719,0,0,0,0,0,0,0,0,0,1,88,4294910878,600,0,0,0,0,0,11,0,0,0
2364,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,81,0,0,0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
