ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,73,258,0,1,1747937576,1747937650,73,1747937576,251,0,3,0,248,251,0,0,0,0,0,0,12,0,0,2,16826,4294923867,164,0,0,0,0,1,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,21,276,0,1,1747937576,1747937658,81,1747937576,188,0,0,0,188,188,0,0,0,0,0,0,0,0,0,2,1498,1073722431,285,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,65,281,0,1,1747937577,1747937663,86,1747937577,4564,187,17,0,4360,4564,0,0,0,0,0,433,0,0,0,2,1330,1073699016,4153,0,0,0,0,4,10,237,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,105,290,0,1,1747937577,1747937682,105,1747937577,14463,5,0,0,14458,14462,0,0,1176,0,0,0,0,0,0,0,0,0,8228,0,0,0,0,0,13,0,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,26,4294896188,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,70,255,0,1,1747937579,1747937682,102,1747937579,986,18,10,0,958,970,0,0,0,0,0,671,0,0,0,1,1217,4294962294,771,0,0,0,0,2,10,401,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,70,281,0,1,1747937579,1747937650,70,1747937579,595,52,13,0,530,595,0,0,0,0,0,0,0,0,0,1,499,4294905905,428,0,0,0,0,13,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,70,266,0,1,1747937579,1747937682,102,1747937579,318,0,0,0,318,318,0,0,0,0,0,0,0,0,0,1,581,4294954659,257,0,0,0,0,0,9,0,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,70,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,112,4294907612,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,87,250,0,1,1747937580,1747937667,87,1747937580,4803,35,10,0,4758,4803,0,0,1541,0,0,0,0,0,0,3,368,805294133,3310,0,0,0,0,0,13,328,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,66,255,0,1,1747937580,1747937682,102,1747937580,170,0,0,0,170,170,0,0,0,0,0,0,0,0,0,3,408,805286273,90,0,0,0,0,0,8,0,0,0
2820,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937642,62,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
