ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,103,258,0,1,1747937577,1747937680,103,1747937577,539,0,2,0,537,539,0,0,0,0,0,0,24,0,0,1,274,4294917279,291,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,104,276,0,1,1747937577,1747937681,104,1747937577,206,0,0,0,206,206,0,0,0,0,0,0,0,0,0,3,1777,805288528,115,0,0,0,0,0,12,0,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,103,290,0,1,1747937577,1747937681,103,1747937577,13650,2,0,0,13648,13649,0,0,866,0,0,0,0,0,0,0,0,0,7922,0,0,0,0,0,13,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,99,281,0,1,1747937577,1747937678,100,1747937577,5187,209,17,0,4961,5187,0,0,0,0,0,554,0,0,0,2,1638,1073697558,3090,0,0,0,0,4,10,213,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,101,255,0,1,1747937580,1747937681,101,1747937580,1186,29,10,0,1147,1166,0,0,0,0,0,705,0,0,0,0,0,0,653,0,0,0,0,3,10,399,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937649,69,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,600,4294909901,0,0,0,0,0,0,8,300,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,99,250,0,1,1747937580,1747937680,100,1747937580,14285,268,10,0,14007,14109,0,0,5444,0,0,0,0,0,0,2,1067,1073728093,8606,0,0,0,0,1,13,302,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,101,281,0,1,1747937580,1747937681,101,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,830,1073688198,356,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,101,266,0,1,1747937580,1747937681,101,1747937580,327,0,0,0,327,327,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,9,0,0,0
