ProcessId,ProcessName,ProcessAgeSeconds,ProcessImageEntropy,SessionId,IsElevated,FirstSeenTime,LastSeenTime,OperationDurationSec,ProcessCreateTime,TotalOperationCount,CreateOperationCount,ModifyOperationCount,DeleteOperationCount,QueryOperationCount,UniqueKeysAccessed,AutorunKeysAccessed,SecurityKeysAccessed,FileAssocKeysAccessed,NetworkingKeysAccessed,ServicesKeysAccessed,SensitiveKeysAccessed,ProcessHijackKeysAccessed,DllHijackKeysAccessed,ComObjectKeysAccessed,OperationBurstCount,MaxOperationsPerBurst,BurstIntervalMs,OperationDensityPerMin,TimingVariance,RemoteOperationCount,FileExtensionModificationCount,SecuritySettingModificationCount,WritesToReadsRatio,RegistryKeyDepthMax,RegistryValueEntropyAvg,ComRegistryModifications,CriticalSystemKeyModifications
864,\Device\HarddiskVolume3\Windows\System32\services.exe,91,258,0,1,1747937576,1747937668,91,1747937576,506,0,2,0,504,506,0,0,0,0,0,0,24,0,0,1,580,4294913832,329,0,0,0,0,0,9,0,0,0
4824,\Device\HarddiskVolume3\Windows\System32\taskhostw.exe,98,276,0,1,1747937576,1747937675,98,1747937576,206,0,0,0,206,206,0,0,0,0,0,0,0,0,0,3,25169,805287255,122,0,0,0,0,0,12,0,0,0
3316,\Device\HarddiskVolume3\Windows\System32\svchost.exe,90,281,0,1,1747937577,1747937670,92,1747937577,4993,222,37,0,4734,4993,0,0,0,0,0,567,0,0,0,1,175,4294910464,3266,0,0,0,0,5,10,218,0,0
4852,\Device\HarddiskVolume3\Windows\System32\Taskmgr.exe,97,290,0,1,1747937577,1747937675,97,1747937577,12789,0,0,0,12789,12789,0,0,872,0,0,0,0,0,0,0,0,0,7855,0,0,0,0,0,13,0,0,0
3156,\Device\HarddiskVolume3\Windows\System32\spoolsv.exe,0,272,0,1,1747937578,1747937649,71,1747937578,11,0,3,0,8,11,0,0,0,0,0,0,0,0,0,1,123,4294895748,0,0,0,0,0,0,8,0,0,0
884,\Device\HarddiskVolume3\Windows\System32\lsass.exe,95,255,0,1,1747937580,1747937675,95,1747937580,1166,29,10,0,1127,1146,0,0,0,0,0,689,0,0,0,0,0,0,694,0,0,0,0,3,10,398,0,0
3332,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937580,1747937650,70,1747937580,37,2,5,0,30,37,0,0,0,0,0,0,0,0,0,1,307,4294909869,0,0,0,0,0,0,8,293,0,0
1520,\Device\HarddiskVolume3\Windows\System32\svchost.exe,95,281,0,1,1747937580,1747937675,95,1747937580,649,52,13,0,584,649,0,0,50,0,0,0,0,0,0,2,1503,1073692381,378,0,0,0,0,11,9,125,0,0
1904,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,95,266,0,1,1747937580,1747937675,95,1747937580,321,0,0,0,321,321,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,9,0,0,0
4364,\Device\HarddiskVolume3\Windows\explorer.exe,93,250,0,1,1747937580,1747937674,94,1747937580,3637,17,8,0,3612,3637,0,0,1633,0,0,0,0,0,0,2,7809,1073727818,2322,0,0,0,0,0,13,355,0,0
648,\Device\HarddiskVolume3\Windows\System32\csrss.exe,76,255,0,1,1747937580,1747937675,95,1747937580,166,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,8,0,0,0
2820,\Device\HarddiskVolume3\Windows\System32\VBoxService.exe,0,266,0,1,1747937580,1747937667,86,1747937580,45,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3484,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937667,86,1747937580,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
728,\Device\HarddiskVolume3\Windows\System32\csrss.exe,95,255,0,1,1747937580,1747937675,95,1747937580,713,0,0,0,713,713,0,0,0,0,0,0,0,0,0,2,4385,1073689220,442,0,0,0,0,0,11,0,0,0
2364,\Device\HarddiskVolume3\Windows\System32\cmd.exe,0,235,0,1,1747937580,1747937580,0,1747937580,77,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
3668,\Device\HarddiskVolume5\new\ransomware_high_confidence\lorenz\368d0894c3840eb1e83e4b0e6910f73193b28a56ee6da124796ff4fdba09f2bf.exe,86,321,0,1,1747937580,1747937667,86,1747937580,266121,4,8,0,266109,266121,0,0,1490,0,0,54689,11,0,8,1,1045,4294956626,185651,0,0,0,0,0,12,115,0,0
1984,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937580,1747937667,86,1747937580,578,0,0,0,578,578,0,0,102,0,0,0,0,0,8,1,37,4294880663,0,0,0,0,0,0,13,0,0,0
944,\Device\HarddiskVolume3\Windows\System32\svchost.exe,92,281,0,1,1747937580,1747937673,92,1747937580,1942,6,1,0,1935,1942,0,0,880,0,0,0,0,0,36,0,0,0,1239,0,0,0,0,0,13,0,0,0
1008,\Device\HarddiskVolume3\Windows\System32\svchost.exe,86,281,0,1,1747937580,1747937667,86,1747937580,1888,26,15,1,1846,1884,0,0,177,0,0,52,0,0,8,1,23,4294909230,1255,0,0,0,0,1,16,252,0,0
2776,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\OpenConsole.exe,0,259,0,1,1747937580,1747937667,86,1747937580,1335,0,1,0,1334,1335,0,0,294,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0
3288,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,0,323,0,1,1747937580,1747937580,0,1747937580,2810,6,1,0,2803,2807,0,0,754,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,13,258,0,0
4660,\Device\HarddiskVolume3\Windows\System32\sihost.exe,82,280,0,1,1747937580,1747937666,86,1747937580,1183,2,0,0,1181,1183,0,0,439,0,0,0,0,0,0,1,103,4294884478,804,0,0,0,0,0,13,0,0,0
5024,\Device\HarddiskVolume3\Program Files\WindowsApps\Microsoft.WindowsTerminal_1.22.11141.0_x64__8wekyb3d8bbwe\WindowsTerminal.exe,86,323,0,1,1747937580,1747937667,87,1747937580,1722,0,0,0,1722,1722,0,0,798,0,0,0,0,0,0,4,56412,805280358,1186,0,0,0,0,0,13,0,0,0
5964,\Device\HarddiskVolume3\Windows\System32\ctfmon.exe,87,290,0,1,1747937580,1747937667,87,1747937580,1820,2,2,0,1816,1820,0,0,272,0,0,0,0,0,0,1,1728,4294880944,1241,0,0,0,0,0,9,474,0,0
4220,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
1452,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,61,1,1,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
7420,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
5568,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,61,1,1,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
7784,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
4812,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,61,1,1,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
1932,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
8236,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,61,1,1,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
8316,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
8380,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,69,4,1,0,64,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
8428,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,74,0,1,0,73,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
8500,\Device\HarddiskVolume3\Windows\System32\conhost.exe,0,281,0,1,1747937581,1747937581,0,1747937581,152,0,0,0,152,152,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0
8524,\Device\HarddiskVolume3\Windows\SysWOW64\cmd.exe,0,235,0,1,1747937581,1747937581,0,1747937581,92,0,0,0,92,92,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
8660,\Device\HarddiskVolume3\Windows\SysWOW64\reg.exe,0,228,0,1,1747937581,1747937581,0,1747937581,62,2,1,0,59,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,330,0,0
5172,\Device\HarddiskVolume3\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,0,311,0,1,1747937584,1747937587,2,1747937584,9,0,3,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
1696,\Device\HarddiskVolume3\Windows\System32\svchost.exe,0,281,0,1,1747937586,1747937665,79,1747937586,33,0,1,0,32,33,0,0,0,0,0,0,0,0,0,2,5413,1073691497,0,0,0,0,0,0,8,0,0,0
1740,\Device\HarddiskVolume3\Windows\System32\upfc.exe,76,237,0,1,1747937589,1747937665,76,1747937589,110,3,4,0,103,110,0,0,41,0,0,0,0,0,5,2,581,1073713423,78,0,0,0,0,6,9,230,0,0
3452,\Device\HarddiskVolume3\Windows\System32\svchost.exe,79,281,0,1,1747937589,1747937668,79,1747937589,17115,5463,0,0,11652,17080,0,0,406,0,0,0,0,0,0,1,9092,4294905377,12987,0,0,0,0,46,9,0,0,0
