AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,8364,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,8916,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,9180,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,8452,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,9524,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,10076,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,10280,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,10492,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,10704,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,10976,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,11156,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,11092,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,11368,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,11580,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",2336,"2025-05-22 18:14:09",0x0,11792,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\d0de5ea05083d0284943accb929c6700592b230af4d6b05e281760b64b97802e.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
