AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,8720,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,9392,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,9524,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,9652,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,9668,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,10140,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,9884,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,10500,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,10716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,11116,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,10776,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,10444,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,11380,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,11588,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",5076,"2025-05-22 18:14:12",0x0,11796,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\a2ad5cc5045a1645f07da7eab14ba13eb69ab7286204f61ba6a4226bfade7f17.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
