AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,5240,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
2,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,6888,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
3,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,8228,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
4,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,8492,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
5,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,8764,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
6,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,9028,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
7,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,8552,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
8,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,9348,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
9,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,9636,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
10,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,9908,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
11,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10180,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
12,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10248,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
13,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10396,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
14,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10540,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
15,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10684,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
16,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10828,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
17,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,10972,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
18,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11116,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
19,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11260,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
20,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11032,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
21,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11344,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
22,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11488,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
23,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11632,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
24,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11768,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
25,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,11916,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
26,"Remote Thread Creation",5076,"2025-05-22 18:14:44",0x0,12052,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\4a5bc30a85bc4b000d8dcedf533c8049fb6d42f31c7a0a524aaa2a0275ac6c0f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
