AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,9004,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,9456,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,9716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,9844,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,9860,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,10736,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,10884,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11088,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11220,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11284,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11464,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11644,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11780,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11912,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",4844,"2025-05-22 18:14:28",0x0,11524,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\7363f13db048624a97528e2a2592e6657e4882028933506b5df9ecc62f869528.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
