AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,6124,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,7852,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8364,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8620,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8800,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8980,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9484,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9692,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10224,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10436,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10764,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,11092,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,11284,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,11612,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,11944,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
16,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,12272,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
17,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,12420,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
18,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,12748,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
19,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,13076,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
20,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,12928,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
21,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,13572,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
22,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,13900,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
23,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,14228,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
24,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,14420,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
25,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,14748,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\b1280c85c41ba01ae9d6bf83b8d1483033dce2d15133b273e303cf935e0be9f8.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
