AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,8376,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,5020,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,9360,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,9492,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,9508,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10104,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,9420,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10312,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10444,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10848,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10980,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,11116,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,11248,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",4844,"2025-05-22 18:14:37",0x0,10500,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\626a4fa1f52623e89b3011c37c2d3ca4069dc5a4d3f5c4f74d4579c2d3d50356.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
