AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,7620,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,10376,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,10648,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,10832,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,11012,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,11144,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,9248,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,10492,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,11396,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",3668,"2025-05-22 18:14:33",0x0,11600,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\faaa06208acdf230496128dfd656984d3f0f99a9b5be4f2cbaaec0bb830bdcf9.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
