AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,8708,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,9468,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,9600,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,9732,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,9864,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10000,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10152,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10212,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10368,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10500,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10632,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10764,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,10900,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,11032,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",2336,"2025-05-22 18:14:29",0x0,11404,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\e31c78b7d21539b10d3b70317135f843217881270f7356b0a2e197d698833d01.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
