AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,9148,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10124,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10340,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10520,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10728,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10868,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,11016,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,11220,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,10844,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,11348,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,11528,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,11708,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,12140,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,12352,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",3644,"2025-05-22 18:14:45",0x0,12780,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\50d08c974f7abce2da5c2a8976d3c6017334a418359d7bb031bd0914b848b24a.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
