AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,744,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
2,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,6916,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
3,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8236,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
4,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8500,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
5,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8764,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
6,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9036,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
7,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,8636,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
8,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9380,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
9,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9648,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
10,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,9912,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
11,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10180,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
12,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10264,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
13,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10408,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
14,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10552,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
15,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10700,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
16,"Remote Thread Creation",4844,"2025-05-22 18:14:44",0x0,10844,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\29d2f9308947efac0c804497666e1f03d61bc9321fdb498152a5d481d1e61a35.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
