AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,4268,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
2,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,5312,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
3,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,8256,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
4,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,8528,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
5,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,8796,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
6,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9064,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
7,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9012,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
8,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9424,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
9,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9700,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
10,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9972,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
11,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,9192,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
12,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10320,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
13,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10464,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
14,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10608,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
15,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10752,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
16,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10896,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
17,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11040,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
18,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11188,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
19,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,10580,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
20,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11284,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
21,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11428,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
22,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11576,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
23,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11720,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
24,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,11856,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
25,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12008,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
26,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12144,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
27,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12284,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
28,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12068,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
29,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12344,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
30,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12480,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
31,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12616,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
32,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12752,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
33,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12888,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
34,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13024,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
35,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13160,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
36,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13296,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
37,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,12916,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
38,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13380,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
39,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13516,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\schtasks.exe"
40,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,13732,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\schtasks.exe"
41,"Remote Thread Creation",3548,"2025-05-22 18:14:44",0x0,13896,"\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MsMpEng.exe","\Device\HarddiskVolume3\ProgramData\Microsoft\Windows Defender\Platform\4.18.25030.2-0\MpCmdRun.exe"
42,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,14052,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\schtasks.exe"
43,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,5044,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\schtasks.exe"
44,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,14704,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\schtasks.exe"
45,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,14972,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
46,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,15200,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
47,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,5780,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
48,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,6716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
49,"Remote Thread Creation",3644,"2025-05-22 18:14:44",0x0,15404,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\30414f35f5ae50c9133017c6100b6f82dca0ca872ac6fbcf159b7b1d2303664f.exe","\Device\HarddiskVolume3\Windows\System32\reg.exe"
