AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,8128,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
2,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,4700,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
3,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,8232,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
4,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,8512,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
5,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,8788,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
6,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,9052,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
7,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,8628,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
8,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,9396,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
9,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,9668,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
10,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,9940,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
11,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10208,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\net.exe"
12,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10284,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
13,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10428,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
14,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10572,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
15,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10716,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
16,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10860,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
17,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,11004,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
18,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,11152,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
19,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,10344,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
20,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,11180,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
21,"Remote Thread Creation",3668,"2025-05-22 18:14:45",0x0,11376,"\Device\HarddiskVolume5\new\ransomware_high_confidence\hive\e17cf8294694af4ed412123981f620908a192947aab6ecd0c31cc59f2ac540ce.exe","\Device\HarddiskVolume3\Windows\System32\sc.exe"
