AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
1,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,8508,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
2,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,9472,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
3,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,9684,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
4,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,9864,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
5,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,10080,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
6,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,10024,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
7,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,10396,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
8,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,10604,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
9,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,10816,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
10,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,11088,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
11,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,9596,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,11324,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,11460,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,11672,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",5076,"2025-05-22 18:14:19",0x0,11884,"\Device\HarddiskVolume5\new\ransomware_high_confidence\lockbit\dfc52af21bad04c3860c0cdb5c8e7760b3fd1e5abbe038154f956a7dd1d6437c.e","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
