AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
18,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,9436,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
19,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,10680,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
20,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,10692,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
21,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,10880,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
22,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,11064,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
23,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,11308,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
24,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,11996,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
25,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,12060,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
26,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,12276,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
27,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,12332,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
28,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,12452,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
29,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,13324,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
30,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,13340,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
31,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,13348,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
32,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,13380,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
33,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,14260,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
34,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,14496,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
35,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,14512,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
36,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,14560,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
37,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,14776,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
38,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,15516,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
39,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,15720,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
40,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,15764,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
41,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,15788,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
42,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,15812,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
43,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,16856,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
44,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,16876,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
45,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,16912,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
46,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,16976,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
47,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,16512,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
48,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,18272,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
49,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,18304,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
50,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,2996,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\netsh.exe"
51,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,18732,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
52,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,19028,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
53,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,5384,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
54,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,3660,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
55,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,17896,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
56,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,19760,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
57,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,20052,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
58,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,20396,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\ARP.EXE"
59,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,20484,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
60,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,20964,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
61,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,4032,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
62,"Remote Thread Creation",3668,"2025-05-22 18:14:44",0x0,22292,"\Device\HarddiskVolume5\new\ransomware_high_confidence\thanos\779db1c725f71e54d4f31452763784abe783afa6a78cc222e17796b0045f33fc.ex","\Device\HarddiskVolume3\Windows\System32\taskkill.exe"
