AlertID,AlertType,SourceProcessID,Timestamp,ViolatingAddress,TargetProcessID,SourcePath,TargetPath
11,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,10740,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
12,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,11068,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
13,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,11232,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
14,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,11576,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
15,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,11904,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
16,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,12232,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
17,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,12424,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
18,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,12752,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
19,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,13080,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
20,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,12916,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
21,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,13584,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
22,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,13912,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
23,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,14240,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
24,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,14420,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
25,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,14748,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
26,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,15076,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
27,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,14700,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
28,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,15568,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
29,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,15896,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
30,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,16224,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
31,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,16424,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
32,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,17076,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
33,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,6112,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
34,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,736,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
35,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,17524,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
36,"Remote Thread Creation",2336,"2025-05-22 18:14:44",0x0,18912,"\Device\HarddiskVolume5\new\ransomware_high_confidence\exorcist\793dcc731fa2c6f7406fd52c7ac43926ac23e39badce09677128cce0192e19b0.","\Device\HarddiskVolume3\Windows\System32\cmd.exe"
